"tips","max_crep","Order","Family","Genus"
"Tadarida_ansorgei","nocturnal","Primates",NA,NA
"Tadarida_australis","nocturnal","Chiroptera","Molossidae","Tadarida"
"Tadarida_bemmeleni","nocturnal","Primates",NA,NA
"Tadarida_bivittata","nocturnal","Primates",NA,NA
"Tadarida_brachyptera","nocturnal","Chiroptera","Molossidae","Tadarida"
"Tadarida_brasiliensis","nocturnal","Chiroptera","Molossidae","Tadarida"
"Tadarida_bregullae","nocturnal","Primates",NA,NA
"Tadarida_chapini","nocturnal","Primates",NA,NA
"Tadarida_condylura","nocturnal","Primates",NA,NA
"Tadarida_congica","nocturnal","Primates",NA,NA
"Tadarida_demonstrator","nocturnal","Primates",NA,NA
"Tadarida_fulminans","nocturnal","Chiroptera","Molossidae","Tadarida"
"Tadarida_gallagheri","nocturnal","Primates",NA,NA
"Tadarida_insignis","nocturnal","Chiroptera","Molossidae","Tadarida"
"Tadarida_jobensis","nocturnal","Primates",NA,NA
"Tadarida_jobimena","nocturnal","Primates",NA,NA
"Tadarida_johorensis","nocturnal","Primates",NA,NA
"Tadarida_kuboriensis","nocturnal","Chiroptera","Molossidae","Tadarida"
"Tadarida_latouchei","nocturnal","Chiroptera","Molossidae","Tadarida"
"Tadarida_leucostigma","nocturnal","Primates",NA,NA
"Tadarida_lobata","nocturnal","Chiroptera","Molossidae","Tadarida"
"Tadarida_major","nocturnal","Primates",NA,NA
"Tadarida_midas","nocturnal","Primates",NA,NA
"Tadarida_mops","nocturnal","Primates",NA,NA
"Tadarida_nanula","nocturnal","Primates",NA,NA
"Tadarida_niangarae","nocturnal","Primates",NA,NA
"Tadarida_nigeriae","nocturnal","Primates",NA,NA
"Tadarida_niveiventer","nocturnal","Primates",NA,NA
"Tadarida_petersoni","nocturnal","Primates",NA,NA
"Tadarida_plicata","nocturnal","Primates",NA,NA
"Tadarida_pumila","nocturnal","Primates",NA,NA
"Tadarida_russata","nocturnal","Primates",NA,NA
"Tadarida_sarasinorum","nocturnal","Primates",NA,NA
"Tadarida_solomonis","nocturnal","Primates",NA,NA
"Tadarida_spurrelli","nocturnal","Primates",NA,NA
"Tadarida_teniotis","nocturnal","Chiroptera","Molossidae","Tadarida"
"Tadarida_teniotis","nocturnal","Chiroptera","Molossidae","Tadarida"
"Tadarida_thersites","nocturnal","Primates",NA,NA
"Tadarida_tomensis","nocturnal","Primates",NA,NA
"Tadarida_trevori","nocturnal","Primates",NA,NA
"Tadarida_ventralis","nocturnal","Chiroptera","Molossidae","Tadarida"
"Tamandua_mexicana","cathemeral","Pilosa","Myrmecophagidae","Tamandua"
"Tamandua_tetradactyla","nocturnal","Pilosa","Myrmecophagidae","Tamandua"
"Tamias_alpinus","diurnal","Rodentia","Sciuridae","Tamias"
"Tamias_amoenus","diurnal","Rodentia","Sciuridae","Tamias"
"Tamias_bulleri","diurnal","Rodentia","Sciuridae","Tamias"
"Tamias_canipes","diurnal","Rodentia","Sciuridae","Tamias"
"Tamias_cinereicollis","diurnal","Rodentia","Sciuridae","Tamias"
"Tamias_dorsalis","diurnal","Rodentia","Sciuridae","Tamias"
"Tamias_durangae","diurnal","Rodentia","Sciuridae","Tamias"
"Tamias_merriami","diurnal","Rodentia","Sciuridae","Tamias"
"Tamias_minimus","diurnal","Rodentia","Sciuridae","Tamias"
"Tamias_obscurus","diurnal","Rodentia","Sciuridae","Tamias"
"Tamias_ochrogenys","diurnal","Rodentia","Sciuridae","Tamias"
"Tamias_palmeri","diurnal","Rodentia","Sciuridae","Tamias"
"Tamias_panamintinus","diurnal","Rodentia","Sciuridae","Tamias"
"Tamias_quadrimaculatus","diurnal","Rodentia","Sciuridae","Tamias"
"Tamias_quadrivittatus","diurnal","Rodentia","Sciuridae","Tamias"
"Tamias_ruficaudus","diurnal","Rodentia","Sciuridae","Tamias"
"Tamias_rufus","diurnal","Rodentia","Sciuridae","Tamias"
"Tamias_senex","diurnal","Rodentia","Sciuridae","Tamias"
"Tamias_sibiricus","diurnal","Rodentia","Sciuridae","Tamias"
"Tamias_siskiyou","diurnal","Rodentia","Sciuridae","Tamias"
"Tamias_sonomae","diurnal","Rodentia","Sciuridae","Tamias"
"Tamias_speciosus","diurnal","Rodentia","Sciuridae","Tamias"
"Tamias_striatus","diurnal","Rodentia","Sciuridae","Tamias"
"Tamias_townsendii","diurnal","Rodentia","Sciuridae","Tamias"
"Tamias_umbrinus","diurnal","Rodentia","Sciuridae","Tamias"
"Tamiasciurus_douglasii","diurnal","Rodentia","Sciuridae","Tamiasciurus"
"Tamiasciurus_hudsonicus","diurnal","Rodentia","Sciuridae","Tamiasciurus"
"Tamiasciurus_mearnsi","diurnal","Rodentia","Sciuridae","Tamiasciurus"
"Tamiops_macclellandii","diurnal","Primates",NA,NA
"Tamiops_maritimus","diurnal","Rodentia","Sciuridae","Tamiops"
"Tamiops_rodolphii","diurnal","Rodentia","Sciuridae","Tamiops"
"Tamiops_swinhoei","diurnal","Rodentia","Sciuridae","Tamiops"
"Taphozous_achates","nocturnal","Chiroptera","Emballonuridae","Taphozous"
"Taphozous_australis","nocturnal","Chiroptera","Emballonuridae","Taphozous"
"Taphozous_georgianus","nocturnal","Chiroptera","Emballonuridae","Taphozous"
"Taphozous_hamiltoni","nocturnal","Chiroptera","Emballonuridae","Taphozous"
"Taphozous_hildegardeae","nocturnal","Chiroptera","Emballonuridae","Taphozous"
"Taphozous_hilli","nocturnal","Chiroptera","Emballonuridae","Taphozous"
"Taphozous_kapalgensis","nocturnal","Chiroptera","Emballonuridae","Taphozous"
"Taphozous_longimanus","nocturnal","Chiroptera","Emballonuridae","Taphozous"
"Taphozous_mauritianus","nocturnal","Chiroptera","Emballonuridae","Taphozous"
"Taphozous_melanopogon","nocturnal","Chiroptera","Emballonuridae","Taphozous"
"Taphozous_nudiventris","nocturnal","Chiroptera","Emballonuridae","Taphozous"
"Taphozous_perforatus","nocturnal","Chiroptera","Emballonuridae","Taphozous"
"Taphozous_theobaldi","nocturnal","Chiroptera","Emballonuridae","Taphozous"
"Taphozous_troughtoni","nocturnal","Chiroptera","Emballonuridae","Taphozous"
"Tapirus_bairdii","nocturnal","Perissodactyla","Tapiridae","Tapirella"
"Tapirus_indicus","nocturnal","Perissodactyla","Tapiridae","Acrocodia"
"Tapirus_pinchaque","crepuscular","Perissodactyla","Tapiridae","Tapirus"
"Tapirus_terrestris","nocturnal","Perissodactyla","Tapiridae","Tapirus"
"Tarsipes_rostratus","nocturnal","Diprotodontia","Tarsipedidae","Tarsipes"
"Tarsius_bancanus","nocturnal","Primates",NA,NA
"Tarsius_dentatus","nocturnal","Primates","Tarsiidae","Tarsius"
"Tarsius_lariang","nocturnal","Primates","Tarsiidae","Tarsius"
"Tarsius_pelengensis","nocturnal","Primates","Tarsiidae","Tarsius"
"Tarsius_pumilus","nocturnal","Primates","Tarsiidae","Tarsius"
"Tarsius_sangirensis","nocturnal","Primates","Tarsiidae","Tarsius"
"Tarsius_syrichta","nocturnal","Primates",NA,NA
"Tarsius_tarsier","nocturnal","Primates","Tarsiidae","Tarsius"
"Tarsomys_apoensis","cathemeral","Rodentia","Muridae","Tarsomys"
"Tarsomys_echinatus","nocturnal","Rodentia","Muridae","Tarsomys"
"Tateomys_macrocercus","nocturnal","Rodentia","Muridae","Tateomys"
"Tateomys_rhinogradoides","nocturnal","Rodentia","Muridae","Tateomys"
"Tatera_indica","nocturnal","Rodentia","Muridae","Tatera"
"Taterillus_pygargus","nocturnal","Rodentia","Muridae","Taterillus"
"Taxidea_taxus","nocturnal","Carnivora","Mustelidae","Taxidea"
"Tayassu_pecari","diurnal","Artiodactyla","Tayassuidae","Tayassu"
"Tenrec_ecaudatus","nocturnal","Primates",NA,"Tenrec"
"Tetracerus_quadricornis","nocturnal","Artiodactyla","Bovidae","Tetracerus"
"Thallomys_nigricauda","nocturnal","Rodentia","Muridae","Thallomys"
"Thallomys_paedulcus","nocturnal","Rodentia","Muridae","Thallomys"
"Thalpomys_cerradensis","nocturnal","Rodentia","Cricetidae","Thalpomys"
"Thamnomys_kempi","nocturnal","Rodentia","Muridae","Thamnomys"
"Thamnomys_schoutedeni","nocturnal","Primates",NA,NA
"Thamnomys_venustus","nocturnal","Rodentia","Muridae","Thamnomys"
"Thaptomys_nigrita","diurnal","Rodentia","Cricetidae","Thaptomys"
"Theropithecus_gelada","diurnal","Primates","Cercopithecidae","Theropithecus"
"Thomasomys_cinereus","nocturnal","Rodentia","Cricetidae","Thomasomys"
"Thomasomys_eleusis","nocturnal","Rodentia","Cricetidae","Thomasomys"
"Thomasomys_hylophilus","nocturnal","Rodentia","Cricetidae","Thomasomys"
"Thomasomys_incanus","nocturnal","Rodentia","Cricetidae","Thomasomys"
"Thomasomys_niveipes","nocturnal","Rodentia","Cricetidae","Thomasomys"
"Thomasomys_oreas","nocturnal","Rodentia","Cricetidae","Thomasomys"
"Thomasomys_praetor","nocturnal","Rodentia","Cricetidae","Thomasomys"
"Thomasomys_pyrrhonotus","nocturnal","Rodentia","Cricetidae","Thomasomys"
"Thomasomys_rhoadsi","nocturnal","Rodentia","Cricetidae","Thomasomys"
"Thomasomys_silvestris","nocturnal","Rodentia","Cricetidae","Thomasomys"
"Thomasomys_taczanowskii","nocturnal","Rodentia","Cricetidae","Thomasomys"
"Thomasomys_vulcani","nocturnal","Rodentia","Cricetidae","Thomasomys"
"Thoopterus_nigrescens","nocturnal","Chiroptera","Pteropodidae","Thoopterus"
"Thrichomys_apereoides","crepuscular","Rodentia","Echimyidae","Thrichomys"
"Thrichomys_inermis","crepuscular","Rodentia","Echimyidae","Thrichomys"
"Thrichomys_pachyurus","crepuscular","Rodentia","Echimyidae","Thrichomys"
"Thryonomys_gregorianus","nocturnal","Rodentia","Thryonomyidae","Thryonomys"
"Thryonomys_swinderianus","nocturnal","Rodentia","Thryonomyidae","Thryonomys"
"Thylamys_cinderella","crepuscular","Didelphimorphia","Didelphidae","Thylamys"
"Thylamys_elegans","crepuscular","Didelphimorphia","Didelphidae","Thylamys"
"Thylamys_karimii","crepuscular","Didelphimorphia","Didelphidae","Thylamys"
"Thylamys_macrurus","crepuscular","Primates",NA,NA
"Thylamys_pallidior","crepuscular","Didelphimorphia","Didelphidae","Thylamys"
"Thylamys_pusillus","crepuscular","Didelphimorphia","Didelphidae","Thylamys"
"Thylamys_sponsorius","crepuscular","Didelphimorphia","Didelphidae","Thylamys"
"Thylamys_tatei","crepuscular","Didelphimorphia","Didelphidae","Thylamys"
"Thylamys_velutinus","crepuscular","Didelphimorphia","Didelphidae","Thylamys"
"Thylamys_venustus","nocturnal","Didelphimorphia","Didelphidae","Thylamys"
"Thylogale_billardierii","nocturnal","Diprotodontia","Macropodidae","Thylogale"
"Thylogale_stigmatica","cathemeral","Diprotodontia","Macropodidae","Thylogale"
"Thylogale_thetis","nocturnal","Diprotodontia","Macropodidae","Thylogale"
"Thyroptera_devivoi","nocturnal","Chiroptera","Thyropteridae","Thyroptera"
"Thyroptera_discifera","nocturnal","Chiroptera","Thyropteridae","Thyroptera"
"Thyroptera_lavali","nocturnal","Chiroptera","Thyropteridae","Thyroptera"
"Thyroptera_tricolor","nocturnal","Chiroptera","Thyropteridae","Thyroptera"
"Tlacuatzin_canescens","nocturnal","Didelphimorphia","Didelphidae","Tlacuatzin"
"Tolypeutes_matacus","cathemeral","Cingulata","Chlamyphoridae","Tolypeutes"
"Tolypeutes_tricinctus","cathemeral","Cingulata","Chlamyphoridae","Tolypeutes"
"Tomopeas_ravus","nocturnal","Chiroptera","Molossidae","Tomopeas"
"Tonatia_bidens","nocturnal","Chiroptera","Phyllostomidae","Tonatia"
"Tonatia_saurophila","nocturnal","Chiroptera","Phyllostomidae","Tonatia"
"Tonkinomys_daovantieni","nocturnal","Rodentia","Muridae","Tonkinomys"
"Toromys_grandis","nocturnal","Rodentia","Echimyidae","Toromys"
"Trachops_cirrhosus","nocturnal","Chiroptera","Phyllostomidae","Trachops"
"Trachypithecus_auratus","diurnal","Primates","Cercopithecidae","Trachypithecus"
"Trachypithecus_barbei","diurnal","Primates","Cercopithecidae","Trachypithecus"
"Trachypithecus_cristatus","diurnal","Primates","Cercopithecidae","Trachypithecus"
"Trachypithecus_delacouri","diurnal","Primates","Cercopithecidae","Trachypithecus"
"Trachypithecus_francoisi","diurnal","Primates","Cercopithecidae","Trachypithecus"
"Trachypithecus_geei","diurnal","Primates","Cercopithecidae","Trachypithecus"
"Trachypithecus_germaini","diurnal","Primates","Cercopithecidae","Trachypithecus"
"Trachypithecus_hatinhensis","diurnal","Primates","Cercopithecidae","Trachypithecus"
"Trachypithecus_johnii","diurnal","Primates","Cercopithecidae","Trachypithecus"
"Trachypithecus_laotum","diurnal","Primates","Cercopithecidae","Trachypithecus"
"Trachypithecus_obscurus","diurnal","Primates","Cercopithecidae","Trachypithecus"
"Trachypithecus_phayrei","diurnal","Primates","Cercopithecidae","Trachypithecus"
"Trachypithecus_pileatus","diurnal","Primates","Cercopithecidae","Trachypithecus"
"Trachypithecus_poliocephalus","diurnal","Primates","Cercopithecidae","Trachypithecus"
"Trachypithecus_shortridgei","diurnal","Primates","Cercopithecidae","Trachypithecus"
"Trachypithecus_vetulus","diurnal","Primates","Cercopithecidae","Trachypithecus"
"Tragelaphus_angasii","crepuscular","Artiodactyla","Bovidae","Tragelaphus"
"Tragelaphus_buxtoni","nocturnal","Artiodactyla","Bovidae","Tragelaphus"
"Tragelaphus_derbianus","nocturnal","Primates",NA,NA
"Tragelaphus_eurycerus","nocturnal","Artiodactyla","Bovidae","Tragelaphus"
"Tragelaphus_imberbis","nocturnal","Artiodactyla","Bovidae","Tragelaphus"
"Tragelaphus_oryx","cathemeral","Artiodactyla","Bovidae","Tragelaphus"
"Tragelaphus_scriptus","nocturnal","Artiodactyla","Bovidae","Tragelaphus"
"Tragelaphus_spekii","cathemeral","Artiodactyla","Bovidae","Tragelaphus"
"Tragelaphus_strepsiceros","cathemeral","Artiodactyla","Bovidae","Tragelaphus"
"Tragulus_javanicus","nocturnal","Artiodactyla","Tragulidae","Tragulus"
"Tragulus_kanchil","diurnal","Artiodactyla","Tragulidae","Tragulus"
"Tragulus_napu","nocturnal","Artiodactyla","Tragulidae","Tragulus"
"Tragulus_nigricans","nocturnal","Artiodactyla","Tragulidae","Tragulus"
"Tragulus_versicolor","nocturnal","Artiodactyla","Tragulidae","Tragulus"
"Tragulus_williamsoni","nocturnal","Artiodactyla","Tragulidae","Tragulus"
"Transandinomys_talamancae","nocturnal","Rodentia","Cricetidae","Transandinomys"
"Tremarctos_ornatus","diurnal","Carnivora","Ursidae","Tremarctos"
"Triaenops_auritus","nocturnal","Primates",NA,NA
"Triaenops_furculus","nocturnal","Primates",NA,NA
"Triaenops_persicus","nocturnal","Chiroptera","Rhinonycteridae","Triaenops"
"Triaenops_rufus","nocturnal","Chiroptera","Rhinonycteridae","Triaenops"
"Trichosurus_caninus","nocturnal","Diprotodontia","Phalangeridae","Trichosurus"
"Trichosurus_cunninghami","nocturnal","Diprotodontia","Phalangeridae","Trichosurus"
"Trichosurus_vulpecula","nocturnal","Diprotodontia","Phalangeridae","Trichosurus"
"Trichys_fasciculata","nocturnal","Rodentia","Hystricidae","Trichys"
"Trinomys_albispinus","nocturnal","Rodentia","Echimyidae","Trinomys"
"Trinomys_dimidiatus","nocturnal","Rodentia","Echimyidae","Trinomys"
"Trinomys_eliasi","crepuscular","Rodentia","Echimyidae","Trinomys"
"Trinomys_gratiosus","nocturnal","Rodentia","Echimyidae","Trinomys"
"Trinomys_iheringi","nocturnal","Rodentia","Echimyidae","Trinomys"
"Trinomys_mirapitanga","nocturnal","Rodentia","Echimyidae","Trinomys"
"Trinomys_moojeni","nocturnal","Rodentia","Echimyidae","Trinomys"
"Trinomys_myosuros","nocturnal","Rodentia","Echimyidae","Trinomys"
"Trinomys_paratus","nocturnal","Rodentia","Echimyidae","Trinomys"
"Trinomys_setosus","nocturnal","Rodentia","Echimyidae","Trinomys"
"Trinomys_yonenagae","nocturnal","Rodentia","Echimyidae","Trinomys"
"Trinycteris_nicefori","nocturnal","Primates",NA,NA
"Trogopterus_xanthipes","nocturnal","Rodentia","Sciuridae","Trogopterus"
"Tscherskia_triton","nocturnal","Rodentia","Cricetidae","Tscherskia"
"Tupaia_belangeri","diurnal","Scandentia","Tupaiidae","Tupaia"
"Tupaia_chrysogaster","diurnal","Scandentia","Tupaiidae","Tupaia"
"Tupaia_dorsalis","diurnal","Scandentia","Tupaiidae","Tupaia"
"Tupaia_glis","diurnal","Scandentia","Tupaiidae","Tupaia"
"Tupaia_gracilis","diurnal","Scandentia","Tupaiidae","Tupaia"
"Tupaia_javanica","diurnal","Scandentia","Tupaiidae","Tupaia"
"Tupaia_longipes","diurnal","Scandentia","Tupaiidae","Tupaia"
"Tupaia_minor","diurnal","Scandentia","Tupaiidae","Tupaia"
"Tupaia_montana","diurnal","Scandentia","Tupaiidae","Tupaia"
"Tupaia_nicobarica","diurnal","Scandentia","Tupaiidae","Tupaia"
"Tupaia_palawanensis","diurnal","Scandentia","Tupaiidae","Tupaia"
"Tupaia_picta","diurnal","Scandentia","Tupaiidae","Tupaia"
"Tupaia_splendidula","diurnal","Scandentia","Tupaiidae","Tupaia"
"Tupaia_tana","diurnal","Scandentia","Tupaiidae","Tupaia"
"Tylomys_bullaris","nocturnal","Rodentia","Cricetidae","Tylomys"
"Tylomys_fulviventer","nocturnal","Rodentia","Cricetidae","Tylomys"
"Tylomys_mirae","nocturnal","Rodentia","Cricetidae","Tylomys"
"Tylomys_nudicaudus","nocturnal","Rodentia","Cricetidae","Tylomys"
"Tylomys_panamensis","nocturnal","Rodentia","Cricetidae","Tylomys"
"Tylomys_tumbalensis","nocturnal","Rodentia","Cricetidae","Tylomys"
"Tylomys_watsoni","nocturnal","Rodentia","Cricetidae","Tylomys"
"Tylonycteris_pachypus","nocturnal","Chiroptera","Vespertilionidae","Tylonycteris"
"Tylonycteris_robustula","nocturnal","Chiroptera","Vespertilionidae","Tylonycteris"
"Tympanoctomys_barrerae","nocturnal","Rodentia","Octodontidae","Tympanoctomys"
"Typhlomys_cinereus","nocturnal","Rodentia","Platacanthomyidae","Typhlomys"
"Uranomys_ruddi","nocturnal","Rodentia","Muridae","Uranomys"
"Urocyon_cinereoargenteus","nocturnal","Carnivora","Canidae","Urocyon"
"Urocyon_littoralis","nocturnal","Carnivora","Canidae","Urocyon"
"Uroderma_bilobatum","nocturnal","Chiroptera","Phyllostomidae","Uroderma"
"Uroderma_magnirostrum","nocturnal","Chiroptera","Phyllostomidae","Uroderma"
"Urogale_everetti","diurnal","Scandentia","Tupaiidae","Urogale"
"Uromanis_tetradactyla","diurnal","Primates",NA,NA
"Uromys_caudimaculatus","diurnal","Rodentia","Muridae","Uromys"
"Ursus_americanus","diurnal","Carnivora","Ursidae","Ursus"
"Ursus_arctos","diurnal","Carnivora","Ursidae","Ursus"
"Ursus_maritimus","diurnal","Carnivora","Ursidae","Ursus"
"Ursus_thibetanus","diurnal","Carnivora","Ursidae","Ursus"
"Vampyressa_bidens","nocturnal","Chiroptera","Phyllostomidae","Vampyressa"
"Vampyressa_brocki","nocturnal","Chiroptera","Phyllostomidae","Vampyressa"
"Vampyressa_melissa","nocturnal","Chiroptera","Phyllostomidae","Vampyressa"
"Vampyressa_nymphaea","nocturnal","Chiroptera","Phyllostomidae","Vampyressa"
"Vampyressa_pusilla","nocturnal","Chiroptera","Phyllostomidae","Vampyressa"
"Vampyressa_thyone","nocturnal","Chiroptera","Phyllostomidae","Vampyressa"
"Vampyrodes_caraccioli","nocturnal","Chiroptera","Phyllostomidae","Vampyrodes"
"Vampyrum_spectrum","nocturnal","Chiroptera","Phyllostomidae","Vampyrum"
"Vandeleuria_nilagirica","nocturnal","Rodentia","Muridae","Vandeleuria"
"Vandeleuria_nolthenii","nocturnal","Rodentia","Muridae","Vandeleuria"
"Vandeleuria_oleracea","nocturnal","Rodentia","Muridae","Vandeleuria"
"Varecia_rubra","diurnal","Primates","Lemuridae","Varecia"
