"","search_string","unique_name","approximate_match","ott_id","is_synonym","flags","number_matches","tips","genus","family","order","diel","diel2","diel_confidence","genome","NEW"
"1559","dactyloscopus tridigitatus","Dactyloscopus tridigitatus",FALSE,565910,FALSE,"",1,"Dactyloscopus_tridigitatus","Dactyloscopus","Dactyloscopidae","Blenniiformes","diurnal","diurnal",1,"",""
"1560","daector reticulata","Daector reticulata",FALSE,3630479,FALSE,"",1,"Daector_reticulata","Daector","Batrachoididae","Batrachoidiformes","nocturnal","nocturnal",1,"",""
"1561","daector schmitti","Daector schmitti",FALSE,3630480,FALSE,"",1,"Daector_schmitti","Daector","Batrachoididae","Batrachoidiformes","nocturnal","nocturnal",1,"",""
"1562","dalophis imberbis","Dalophis imberbis",FALSE,3643479,FALSE,"",1,"Dalophis_imberbis","Dalophis","Ophichthidae","Anguilliformes","nocturnal","nocturnal",1,"","NEW_SPECIES"
"1563","danaphos oculatus","Danaphos oculatus",FALSE,206215,FALSE,"",1,"Danaphos_oculatus","Danaphos","Sternoptychidae","Stomiiformes","diurnal","diurnal",3,"",""
"1564","danio aequipinnatus","Devario aequipinnatus",FALSE,1083064,TRUE,"",1,"Devario_aequipinnatus","Devario","Danionidae","Cypriniformes","diurnal","diurnal",1,"","NEW_SPECIES"
"1565","danio dangila","Danio dangila",FALSE,292317,FALSE,"",1,"Danio_dangila","Danio","Danionidae","Cypriniformes","nocturnal","nocturnal",4,"","NEW_SPECIES"
"1566","danio malabaricus","Devario malabaricus",FALSE,43739,TRUE,"",1,"Devario_malabaricus","Devario","Danionidae","Cypriniformes","crepuscular/diurnal","crepuscular",3,"",""
"1567","danio rerio","Danio rerio",FALSE,1005914,FALSE,"",1,"Danio_rerio","Danio","Danionidae","Cypriniformes","diurnal","diurnal",5,"ENSEMBL, GCF 000002035.6",""
"1568","danionella dracula","Danionella dracula",FALSE,658207,FALSE,"",1,"Danionella_dracula","Danionella","Danionidae","Cypriniformes","diurnal","diurnal",3,"GCA 900490495.1","NEW_SPECIES"
"1569","danionella translucida","Danionella translucida",FALSE,650881,FALSE,"",1,"Danionella_translucida","Danionella","Danionidae","Cypriniformes","diurnal","diurnal",3,"GCA 007224835.1",""
"1570","dascyllus albisella","Dascyllus albisella",FALSE,845469,FALSE,"incertae_sedis_inherited",1,"Dascyllus_albisella","Dascyllus","Pomacentridae","Ovalentaria/misc","diurnal","diurnal",4,"",""
"1571","dascyllus aruanus","Dascyllus aruanus",FALSE,49239,FALSE,"incertae_sedis_inherited",1,"Dascyllus_aruanus","Dascyllus","Pomacentridae","Ovalentaria/misc","diurnal","diurnal",2,"",""
"1572","dascyllus auripinnis","Dascyllus auripinnis",FALSE,3635578,FALSE,"incertae_sedis_inherited",1,"Dascyllus_auripinnis","Dascyllus","Pomacentridae","Ovalentaria/misc","diurnal","diurnal",2,"",""
"1573","dascyllus flavicaudus","Dascyllus flavicaudus",FALSE,271143,FALSE,"incertae_sedis_inherited",1,"Dascyllus_flavicaudus","Dascyllus","Pomacentridae","Ovalentaria/misc","crepuscular/diurnal","crepuscular",3,"","NEW_SPECIES"
"1574","dascyllus marginatus","Dascyllus marginatus",FALSE,271147,FALSE,"incertae_sedis_inherited",1,"Dascyllus_marginatus","Dascyllus","Pomacentridae","Ovalentaria/misc","diurnal","diurnal",5,"",""
"1575","dascyllus reticulatus","Dascyllus reticulatus",FALSE,622075,FALSE,"incertae_sedis_inherited",1,"Dascyllus_reticulatus","Dascyllus","Pomacentridae","Ovalentaria/misc","diurnal","diurnal",1,"","NEW_SPECIES"
"1576","dascyllus trimaculatus","Dascyllus trimaculatus",FALSE,312258,FALSE,"incertae_sedis_inherited",1,"Dascyllus_trimaculatus","Dascyllus","Pomacentridae","Ovalentaria/misc","crepuscular/diurnal","crepuscular",3,"","HIGHER_CONF"
"1577","dasyatis americana","Hypanus americanus",FALSE,827416,TRUE,"",1,"Hypanus_americanus","Hypanus","Dasyatidae","Myliobatiformes","nocturnal","nocturnal",5,"",""
"1579","dasyatis chrysonota","Dasyatis chrysonota",FALSE,849622,FALSE,"sibling_higher",1,"Dasyatis_chrysonota","Dasyatis","Dasyatidae","Myliobatiformes","unclear","unknown",2,"","NEW_SPECIES"
"1581","dasyatis matsubarai","Dasyatis matsubarai",FALSE,396786,FALSE,"sibling_higher",1,"Dasyatis_matsubarai",NA,NA,NA,"nocturnal","nocturnal",2,"",""
"1582","dasyatis pastinaca","Dasyatis pastinaca",FALSE,849605,FALSE,"sibling_higher",1,"Dasyatis_pastinaca","Dasyatis","Dasyatidae","Myliobatiformes","nocturnal","nocturnal",2,"",""
"1583","dasyatis sabina","Dasyatis sabina",FALSE,351766,FALSE,"sibling_higher",1,"Dasyatis_sabina",NA,NA,NA,"crepuscular/nocturnal","crepuscular",4,"",""
"1584","dasyloricaria filamentosa","Dasyloricaria filamentosa",FALSE,839748,FALSE,"",1,"Dasyloricaria_filamentosa","Dasyloricaria","Loricariidae","Siluriformes","nocturnal","nocturnal",2,"",""
"1585","decapterus macarellus","Decapterus macarellus",FALSE,566186,FALSE,"",1,"Decapterus_macarellus","Decapterus","Carangidae","Carangiformes","nocturnal","nocturnal",1,"",""
"1586","decapterus macrosoma","Decapterus macrosoma",FALSE,350084,FALSE,"",1,"Decapterus_macrosoma","Decapterus","Carangidae","Carangiformes","nocturnal","nocturnal",1,"",""
"1587","decapterus punctatus","Decapterus punctatus",FALSE,705034,FALSE,"",1,"Decapterus_punctatus","Decapterus","Carangidae","Carangiformes","crepuscular","crepuscular",3,"",""
"1588","decapterus russelli","Decapterus russelli",FALSE,566201,FALSE,"",1,"Decapterus_russelli","Decapterus","Carangidae","Carangiformes","crepuscular/diurnal","crepuscular",1,"","NEW_SPECIES"
"1589","decapterus tabl","Decapterus tabl",FALSE,198469,FALSE,"",1,"Decapterus_tabl","Decapterus","Carangidae","Carangiformes","diurnal","diurnal",1,"",""
"1590","decodon melasma","Decodon melasma",FALSE,462632,FALSE,"",1,"Decodon_melasma","Decodon","Labridae","Eupercaria/misc","diurnal","diurnal",1,"",""
"1591","decodon puellaris","Decodon puellaris",FALSE,919227,FALSE,"",1,"Decodon_puellaris","Decodon","Labridae","Eupercaria/misc","diurnal","diurnal",1,"",""
"1592","deltentosteus collonianus","Deltentosteus collonianus",FALSE,845759,FALSE,"",1,"Deltentosteus_collonianus","Deltentosteus","Gobiidae","Gobiiformes","diurnal","diurnal",1,"","NEW_SPECIES"
"1593","deltentosteus quadrimaculatus","Deltentosteus quadrimaculatus",FALSE,678454,FALSE,"",1,"Deltentosteus_quadrimaculatus","Deltentosteus","Gobiidae","Gobiiformes","crepuscular/diurnal","crepuscular",3,"",""
"1594","dendrochirus biocellatus","Dendrochirus biocellatus",FALSE,917256,FALSE,"",1,"Dendrochirus_biocellatus","Dendrochirus","Scorpaenidae","Perciformes/Scorpaenoidei","diurnal","diurnal",2,"",""
"1595","dendrochirus brachypterus","Dendrochirus brachypterus",FALSE,1075156,FALSE,"",1,"Dendrochirus_brachypterus","Dendrochirus","Scorpaenidae","Perciformes/Scorpaenoidei","nocturnal","nocturnal",4,"","HIGHER_CONF"
"1596","dendrochirus zebra","Dendrochirus zebra",FALSE,1013556,FALSE,"",1,"Dendrochirus_zebra","Dendrochirus","Scorpaenidae","Perciformes/Scorpaenoidei","diurnal","diurnal",2,"",""
"1597","dendroscorpaena cirrhosa","Scorpaenopsis cirrosa",FALSE,137645,TRUE,"",1,"Scorpaenopsis_cirrosa","Scorpaenopsis","Scorpaenidae","Perciformes/Scorpaenoidei","nocturnal","nocturnal",3,"","NEW_SPECIES"
"1598","dentex angolensis","Dentex angolensis",FALSE,139712,FALSE,"sibling_higher",1,"Dentex_angolensis","Dentex","Sparidae","Eupercaria/misc","diurnal","diurnal",1,"",""
"1599","dentex barnardi","Dentex barnardi",FALSE,3634698,FALSE,"sibling_higher",1,"Dentex_barnardi","Dentex","Sparidae","Eupercaria/misc","diurnal","diurnal",1,"",""
"1600","dentex canariensis","Dentex canariensis",FALSE,838082,FALSE,"sibling_higher",1,"Dentex_canariensis","Dentex","Sparidae","Eupercaria/misc","diurnal","diurnal",1,"",""
"1601","dentex dentex","Dentex dentex",FALSE,759888,FALSE,"sibling_higher",1,"Dentex_dentex","Dentex","Sparidae","Eupercaria/misc","crepuscular/diurnal","crepuscular",1,"",""
"1602","dentex gibbosus","Dentex gibbosus",FALSE,838079,FALSE,"sibling_higher",1,"Dentex_gibbosus","Dentex","Sparidae","Eupercaria/misc","diurnal","diurnal",1,"",""
"1603","dentex hypselosomus","Dentex hypselosomus",FALSE,823824,FALSE,"sibling_higher",1,"Dentex_hypselosomus","Dentex","Sparidae","Eupercaria/misc","diurnal","diurnal",1,"",""
"1604","dentex macrophthalmus","Dentex macrophthalmus",FALSE,819083,FALSE,"sibling_higher",1,"Dentex_macrophthalmus","Dentex","Sparidae","Eupercaria/misc","crepuscular/nocturnal","crepuscular",1,"",""
"1605","dentex maroccanus","Dentex maroccanus",FALSE,819077,FALSE,"sibling_higher",1,"Dentex_maroccanus","Dentex","Sparidae","Eupercaria/misc","diurnal","diurnal",1,"",""
"1606","denticetopsis epa","Denticetopsis epa",FALSE,3624255,FALSE,"",1,"Denticetopsis_epa","Denticetopsis","Cetopsidae","Siluriformes","crepuscular/nocturnal","crepuscular",4,"","HIGHER_CONF"
"1607","denticetopsis seducta","Denticetopsis seducta",FALSE,3624213,FALSE,"",1,"Denticetopsis_seducta","Denticetopsis","Cetopsidae","Siluriformes","nocturnal","nocturnal",1,"","NEW_SPECIES"
"1608","derilissus altifrons","Derilissus altifrons",FALSE,3638684,FALSE,"",1,"Derilissus_altifrons","Derilissus","Gobiesocidae","Gobiesociformes","diurnal","diurnal",1,"",""
"1609","derilissus nanus","Derilissus nanus",FALSE,3638697,FALSE,"",1,"Derilissus_nanus","Derilissus","Gobiesocidae","Gobiesociformes","diurnal","diurnal",1,"",""
"1610","dermatolepis dermatolepis","Dermatolepis dermatolepis",FALSE,534156,FALSE,"",1,"Dermatolepis_dermatolepis","Dermatolepis","Serranidae","Perciformes/Serranoidei","diurnal","diurnal",1,"",""
"1611","dermatolepis inermis","Dermatolepis inermis",FALSE,950945,FALSE,"",1,"Dermatolepis_inermis","Dermatolepis","Serranidae","Perciformes/Serranoidei","diurnal","diurnal",1,"",""
"1612","deuterodon langei","Deuterodon langei",FALSE,3625360,FALSE,"",1,"Deuterodon_langei","Deuterodon","Characidae","Characiformes","diurnal","diurnal",2,"",""
"1614","diademichthys lineatus","Diademichthys lineatus",FALSE,5034,FALSE,"",1,"Diademichthys_lineatus","Diademichthys","Gobiesocidae","Gobiesociformes","diurnal","diurnal",1,"",""
"1616","dialommus fuscus","Dialommus fuscus",FALSE,3639279,FALSE,"",1,"Dialommus_fuscus","Dialommus","Labrisomidae","Blenniiformes","diurnal","diurnal",1,"",""
"1617","dialommus macrocephalus","Dialommus macrocephalus",FALSE,206351,FALSE,"",1,"Dialommus_macrocephalus","Dialommus","Labrisomidae","Blenniiformes","diurnal","diurnal",1,"",""
"1618","diancistrus typhlops","Diancistrus typhlops",FALSE,3630049,FALSE,"",1,"Diancistrus_typhlops","Diancistrus","Dinematichthyidae","Ophidiiformes","nocturnal","nocturnal",2,"",""
"1619","dianema longibarbis","Dianema longibarbis",FALSE,961400,FALSE,"",1,"Dianema_longibarbis","Dianema","Callichthyidae","Siluriformes","nocturnal","nocturnal",2,"",""
"1620","dianema urostriatum","Dianema urostriatum",FALSE,267133,FALSE,"",1,"Dianema_urostriatum","Dianema","Callichthyidae","Siluriformes","nocturnal","nocturnal",2,"",""
"1621","diaphus brachycephalus","Diaphus brachycephalus",FALSE,509814,FALSE,"",1,"Diaphus_brachycephalus","Diaphus","Myctophidae","Myctophiformes","nocturnal","nocturnal",3,"","NEW_SPECIES"
"1622","diaphus chrysorhynchus","Diaphus chrysorhynchus",FALSE,884776,FALSE,"",1,"Diaphus_chrysorhynchus","Diaphus","Myctophidae","Myctophiformes","unclear","unknown",3,"","HIGHER_CONF"
"1623","diaphus danae","Diaphus danae",FALSE,3629427,FALSE,"",1,"Diaphus_danae","Diaphus","Myctophidae","Myctophiformes","crepuscular/nocturnal","crepuscular",3,"",""
"1624","diaphus dumerilii","Diaphus dumerilii",FALSE,747434,FALSE,"",1,"Diaphus_dumerilii","Diaphus","Myctophidae","Myctophiformes","nocturnal","nocturnal",3,"","NEW_SPECIES"
"1625","diaphus garmani","Diaphus garmani",FALSE,3629456,FALSE,"",1,"Diaphus_garmani","Diaphus","Myctophidae","Myctophiformes","nocturnal","nocturnal",3,"","HIGHER_CONF"
"1626","diaphus gigas","Diaphus gigas",FALSE,148582,FALSE,"",1,"Diaphus_gigas","Diaphus","Myctophidae","Myctophiformes","nocturnal","nocturnal",2,"","NEW_SPECIES"
"1627","diaphus kuroshio","Diaphus kuroshio",FALSE,3629418,FALSE,"",1,"Diaphus_kuroshio","Diaphus","Myctophidae","Myctophiformes","nocturnal","nocturnal",2,"","NEW_SPECIES"
"1628","diaphus luetkeni","Diaphus luetkeni",FALSE,871574,FALSE,"",1,"Diaphus_luetkeni","Diaphus","Myctophidae","Myctophiformes","nocturnal","nocturnal",3,"","NEW_SPECIES"
"1629","diaphus pacificus","Diaphus pacificus",FALSE,3629466,FALSE,"",1,"Diaphus_pacificus","Diaphus","Myctophidae","Myctophiformes","nocturnal","nocturnal",2,"","NEW_SPECIES"
"1630","diaphus schmidti","Diaphus schmidti",FALSE,3629455,FALSE,"",1,"Diaphus_schmidti","Diaphus","Myctophidae","Myctophiformes","crepuscular/nocturnal","crepuscular",3,"",""
"1631","diaphus theta","Diaphus theta",FALSE,169217,FALSE,"",1,"Diaphus_theta","Diaphus","Myctophidae","Myctophiformes","nocturnal","nocturnal",3,"","NEW_SPECIES"
"1632","diapterus auratus","Diapterus auratus",FALSE,848857,FALSE,"sibling_higher",1,"Diapterus_auratus","Diapterus","Gerreidae","Eupercaria/misc","crepuscular/diurnal","crepuscular",2,"",""
"1633","diapterus rhombeus","Diapterus rhombeus",FALSE,909116,FALSE,"sibling_higher",1,"Diapterus_rhombeus","Diapterus","Gerreidae","Eupercaria/misc","nocturnal","nocturnal",2,"","NEW_SPECIES"
"1634","dicentrarchus labrax","Dicentrarchus labrax",FALSE,3549,FALSE,"",1,"Dicentrarchus_labrax","Dicentrarchus","Moronidae","Eupercaria/misc","diurnal","diurnal",5,"ENSEMBL, GCA 000689215.1",""
"1635","dichistius capensis","Dichistius capensis",FALSE,1036694,FALSE,"",1,"Dichistius_capensis","Dichistius","Dichistiidae","Centrarchiformes","nocturnal","nocturnal",1,"",""
"1636","dicologlossa cuneata","Dicologlossa cuneata",FALSE,805158,FALSE,"",1,"Dicologlossa_cuneata","Dicologlossa","Soleidae","Pleuronectiformes","crepuscular/nocturnal","crepuscular",1,"","NEW_SPECIES"
"1638","dictyosoma burgeri","Dictyosoma burgeri",FALSE,783192,FALSE,"",1,"Dictyosoma_burgeri","Dictyosoma","Stichaeidae","Perciformes/Zoarcoidei","unclear","unknown",4,"","NEW_SPECIES"
"1639","didogobius amicuscaridis","Didogobius amicuscaridis",FALSE,3638225,FALSE,"",1,"Didogobius_amicuscaridis","Didogobius","Gobiidae","Gobiiformes","diurnal","diurnal",1,"",""
"1640","didogobius kochi","Didogobius kochi",FALSE,3638233,FALSE,"",1,"Didogobius_kochi","Didogobius","Gobiidae","Gobiiformes","diurnal","diurnal",1,"",""
"1641","didogobius schlieweni","Didogobius schlieweni",FALSE,3638235,FALSE,"",1,"Didogobius_schlieweni","Didogobius","Gobiidae","Gobiiformes","crepuscular/nocturnal","crepuscular",1,"",""
"1642","didogobius wirtzi","Didogobius wirtzi",FALSE,3638231,FALSE,"",1,"Didogobius_wirtzi","Didogobius","Gobiidae","Gobiiformes","diurnal","diurnal",1,"",""
"1643","dimidiochromis compressiceps","Dimidiochromis compressiceps",FALSE,677707,FALSE,"",1,"Dimidiochromis_compressiceps","Dimidiochromis","Cichlidae","Cichliformes","unclear","unknown",5,"",""
"1644","dinematichthys cayorum","Ogilbia cayorum",FALSE,3629934,TRUE,"",1,"Ogilbia_cayorum","Ogilbia","Dinematichthyidae","Ophidiiformes","nocturnal","nocturnal",1,"",""
"1645","dinolestes lewini","Dinolestes lewini",FALSE,1036691,FALSE,"",1,"Dinolestes_lewini","Dinolestes","Dinolestidae","Acropomatiformes","diurnal","diurnal",2,"",""
"1646","dinoperca petersi","Dinoperca petersi",FALSE,509232,FALSE,"",1,"Dinoperca_petersi","Dinoperca","Dinopercidae","Eupercaria/misc","nocturnal","nocturnal",2,"",""
"1647","diodon holocanthus","Diodon holocanthus",FALSE,166940,FALSE,"",1,"Diodon_holocanthus","Diodon","Diodontidae","Tetraodontiformes","nocturnal","nocturnal",2,"PRJNA597275",""
"1648","diodon hystrix","Diodon hystrix",FALSE,177748,FALSE,"",1,"Diodon_hystrix","Diodon","Diodontidae","Tetraodontiformes","crepuscular/nocturnal","crepuscular",1,"",""
"1649","diodon liturosus","Diodon liturosus",FALSE,1053624,FALSE,"",1,"Diodon_liturosus","Diodon","Diodontidae","Tetraodontiformes","nocturnal","nocturnal",2,"",""
"1650","diogenichthys atlanticus","Diogenichthys atlanticus",FALSE,785206,FALSE,"",1,"Diogenichthys_atlanticus","Diogenichthys","Myctophidae","Myctophiformes","nocturnal","nocturnal",2,"","NEW_SPECIES"
"1651","diogenichthys laternatus","Diogenichthys laternatus",FALSE,234117,FALSE,"",1,"Diogenichthys_laternatus","Diogenichthys","Myctophidae","Myctophiformes","nocturnal","nocturnal",2,"","NEW_SPECIES"
"1653","dionda dichroma","Tampichthys dichromus",FALSE,746102,TRUE,"",1,"Tampichthys_dichromus",NA,NA,NA,"diurnal","diurnal",2,"",""
"1654","diplecogaster bimaculata","Diplecogaster bimaculata",FALSE,751845,FALSE,"",1,"Diplecogaster_bimaculata","Diplecogaster","Gobiesocidae","Gobiesociformes","crepuscular/diurnal","crepuscular",1,"",""
"1655","diplecogaster ctenocrypta","Diplecogaster ctenocrypta",FALSE,3638553,FALSE,"",1,"Diplecogaster_ctenocrypta","Diplecogaster","Gobiesocidae","Gobiesociformes","diurnal","diurnal",1,"",""
"1656","diplectrum bivittatum","Diplectrum bivittatum",FALSE,3634089,FALSE,"",1,"Diplectrum_bivittatum","Diplectrum","Serranidae","Perciformes/Serranoidei","nocturnal","nocturnal",2,"",""
"1657","diplectrum formosum","Diplectrum formosum",FALSE,274741,FALSE,"",1,"Diplectrum_formosum","Diplectrum","Serranidae","Perciformes/Serranoidei","unclear","unknown",3,"","NEW_SPECIES"
"1658","diplectrum pacificum","Diplectrum pacificum",FALSE,791308,FALSE,"",1,"Diplectrum_pacificum","Diplectrum","Serranidae","Perciformes/Serranoidei","diurnal","diurnal",1,"",""
"1659","diplectrum radiale","Diplectrum radiale",FALSE,924098,FALSE,"",1,"Diplectrum_radiale","Diplectrum","Serranidae","Perciformes/Serranoidei","diurnal","diurnal",1,"",""
"1660","diplobatis ommata","Diplobatis ommata",FALSE,773792,FALSE,"",1,"Diplobatis_ommata","Diplobatis","Narcinidae","Torpediniformes","nocturnal","nocturnal",1,"",""
"1661","diplodus annularis","Diplodus annularis",FALSE,984738,FALSE,"",1,"Diplodus_annularis","Diplodus","Sparidae","Eupercaria/misc","nocturnal","nocturnal",3,"",""
"1662","diplodus argenteus","Diplodus argenteus",FALSE,909656,FALSE,"",1,"Diplodus_argenteus","Diplodus","Sparidae","Eupercaria/misc","diurnal","diurnal",3,"",""
"1663","diplodus ascensionis","Diplodus ascensionis",FALSE,7650826,FALSE,"",2,"Diplodus_ascensionis","Diplodus","Sparidae","Eupercaria/misc","diurnal","diurnal",1,"",""
"1664","diplodus bellottii","Diplodus bellottii",FALSE,984735,FALSE,"",2,"Diplodus_bellottii","Diplodus","Sparidae","Eupercaria/misc","crepuscular/diurnal","crepuscular",1,"",""
"1665","diplodus bermudensis","Diplodus bermudensis",FALSE,743336,FALSE,"",1,"Diplodus_bermudensis","Diplodus","Sparidae","Eupercaria/misc","diurnal","diurnal",1,"",""
"1666","diplodus capensis","Diplodus capensis",FALSE,3634737,FALSE,"",1,"Diplodus_capensis","Diplodus","Sparidae","Eupercaria/misc","diurnal","diurnal",2,"","HIGHER_CONF"
"1667","diplodus caudimacula","Diplodus caudimacula",FALSE,7650827,FALSE,"",2,"Diplodus_caudimacula","Diplodus","Sparidae","Eupercaria/misc","diurnal","diurnal",1,"",""
"1668","diplodus cervinus","Diplodus cervinus",FALSE,528675,FALSE,"",1,"Diplodus_cervinus","Diplodus","Sparidae","Eupercaria/misc","crepuscular/diurnal","crepuscular",1,"",""
"1669","diplodus fasciatus","Diplodus fasciatus",FALSE,472730,FALSE,"",1,"Diplodus_fasciatus","Diplodus","Sparidae","Eupercaria/misc","diurnal","diurnal",1,"",""
"1670","diplodus helenae","Diplodus helenae",FALSE,7650828,FALSE,"",2,"Diplodus_helenae","Diplodus","Sparidae","Eupercaria/misc","diurnal","diurnal",1,"",""
"1671","diplodus holbrookii","Diplodus holbrookii",FALSE,743332,FALSE,"",1,"Diplodus_holbrookii","Diplodus","Sparidae","Eupercaria/misc","nocturnal","nocturnal",2,"",""
"1672","diplodus hottentotus","Diplodus hottentotus",FALSE,185783,FALSE,"",2,"Diplodus_hottentotus","Diplodus","Sparidae","Eupercaria/misc","diurnal","diurnal",2,"","NEW_SPECIES"
"1673","diplodus prayensis","Diplodus prayensis",FALSE,472742,FALSE,"",1,"Diplodus_prayensis","Diplodus","Sparidae","Eupercaria/misc","diurnal","diurnal",1,"",""
"1674","diplodus puntazzo","Diplodus puntazzo",FALSE,984732,FALSE,"",1,"Diplodus_puntazzo","Diplodus","Sparidae","Eupercaria/misc","crepuscular/diurnal","crepuscular",5,"",""
"1675","diplodus sargus","Diplodus sargus",FALSE,239665,FALSE,"",1,"Diplodus_sargus","Diplodus","Sparidae","Eupercaria/misc","diurnal","diurnal",5,"",""
"1676","diplodus vulgaris","Diplodus vulgaris",FALSE,675213,FALSE,"",1,"Diplodus_vulgaris","Diplodus","Sparidae","Eupercaria/misc","unclear","unknown",4,"","HIGHER_CONF"
"1677","diplogrammus goramensis","Diplogrammus goramensis",FALSE,4948902,FALSE,"",1,"Diplogrammus_goramensis","Diplogrammus","Callionymidae","Callionymiformes","diurnal","diurnal",1,"","NEW_SPECIES"
