"","search_string","unique_name","approximate_match","ott_id","is_synonym","flags","number_matches","tips","genus","family","order","diel","diel2","diel_confidence","genome","NEW"
"1599","electrona antarctica","Electrona antarctica",FALSE,358647,FALSE,"",1,"Electrona_antarctica","Electrona","Myctophidae","Myctophiformes","crepuscular/nocturnal","crepuscular",3,"","HIGHER_CONF"
"1600","electrona carlsbergi","Electrona carlsbergi",FALSE,211069,FALSE,"",1,"Electrona_carlsbergi","Electrona","Myctophidae","Myctophiformes","crepuscular","crepuscular",3,"","NEW_SPECIES"
"1601","electrophorus electricus","Electrophorus electricus",FALSE,216168,FALSE,"",1,"Electrophorus_electricus","Electrophorus","Gymnotidae","Gymnotiformes","nocturnal","nocturnal",2,"ENSEMBL, GCF 003665695.1",""
"1602","eleginus gracilis","Eleginus gracilis",FALSE,114166,FALSE,"",1,"Eleginus_gracilis","Eleginus","Gadidae","Gadiformes","nocturnal","nocturnal",3,"",""
"1603","eleotrica cableae","Eleotrica cableae",FALSE,3637936,FALSE,"",1,"Eleotrica_cableae","Eleotrica","Gobiidae","Gobiiformes","diurnal","diurnal",1,"",""
"1604","eleotris acanthopomus","Eleotris acanthopoma",FALSE,78295,TRUE,"",1,"Eleotris_acanthopoma",NA,NA,NA,"nocturnal","nocturnal",1,"","NEW_SPECIES"
"1605","eleotris pisonis","Eleotris pisonis",FALSE,417209,FALSE,"",1,"Eleotris_pisonis","Eleotris","Eleotridae","Gobiiformes","nocturnal","nocturnal",1,"",""
"1606","eleotris sandwicensis","Eleotris sandwicensis",FALSE,755470,FALSE,"",1,"Eleotris_sandwicensis","Eleotris","Eleotridae","Gobiiformes","nocturnal","nocturnal",2,"","NEW_SPECIES"
"1607","eleutheronema tetradactylum","Eleutheronema tetradactylum",FALSE,864953,FALSE,"incertae_sedis_inherited",1,"Eleutheronema_tetradactylum","Eleutheronema","Polynemidae","Carangaria/misc","diurnal","diurnal",3,"",""
"1608","ellerkeldia huntii","Hypoplectrodes huntii",FALSE,3634206,TRUE,"",1,"Hypoplectrodes_huntii","Hypoplectrodes","Serranidae","Perciformes/Serranoidei","crepuscular","crepuscular",1,"",""
"1609","elops hawaiensis","Elops hawaiensis",FALSE,133404,FALSE,"",1,"Elops_hawaiensis","Elops","Elopidae","Elopiformes","unclear","unknown",2,"",""
"1610","elops machnata","Elops machnata",FALSE,718874,FALSE,"",1,"Elops_machnata","Elops","Elopidae","Elopiformes","nocturnal","nocturnal",3,"",""
"1611","elops saurus","Elops saurus",FALSE,329631,FALSE,"",1,"Elops_saurus","Elops","Elopidae","Elopiformes","unclear","unknown",2,"",""
"1612","elops senegalensis","Elops senegalensis",FALSE,3642882,FALSE,"",1,"Elops_senegalensis","Elops","Elopidae","Elopiformes","nocturnal","nocturnal",3,"",""
"1613","embiotoca jacksoni","Embiotoca jacksoni",FALSE,550252,FALSE,"incertae_sedis_inherited",1,"Embiotoca_jacksoni","Embiotoca","Embiotocidae","Ovalentaria/misc","diurnal","diurnal",3,"",""
"1614","embiotoca lateralis","Embiotoca lateralis",FALSE,1090031,FALSE,"incertae_sedis_inherited",1,"Embiotoca_lateralis","Embiotoca","Embiotocidae","Ovalentaria/misc","diurnal","diurnal",3,"",""
"1615","emblemaria atlantica","Emblemaria atlantica",FALSE,3639175,FALSE,"",1,"Emblemaria_atlantica","Emblemaria","Chaenopsidae","Blenniiformes","diurnal","diurnal",1,"",""
"1616","emblemaria bahamensis","Emblemariopsis bahamensis",FALSE,306072,TRUE,"",1,"Emblemariopsis_bahamensis","Emblemariopsis","Chaenopsidae","Blenniiformes","diurnal","diurnal",3,"",""
"1617","emblemaria biocellata","Emblemaria biocellata",FALSE,3639181,FALSE,"",1,"Emblemaria_biocellata","Emblemaria","Chaenopsidae","Blenniiformes","diurnal","diurnal",1,"",""
"1618","emblemaria caldwelli","Emblemaria caldwelli",FALSE,3639182,FALSE,"",1,"Emblemaria_caldwelli","Emblemaria","Chaenopsidae","Blenniiformes","diurnal","diurnal",1,"",""
"1619","emblemaria culmenis","Emblemaria culmenis",FALSE,3639176,FALSE,"",1,"Emblemaria_culmenis","Emblemaria","Chaenopsidae","Blenniiformes","diurnal","diurnal",1,"",""
"1620","emblemaria diphyodontis","Emblemaria diphyodontis",FALSE,578240,FALSE,"",1,"Emblemaria_diphyodontis","Emblemaria","Chaenopsidae","Blenniiformes","diurnal","diurnal",1,"",""
"1621","emblemaria hudsoni","Emblemaria hudsoni",FALSE,3639179,FALSE,"",1,"Emblemaria_hudsoni","Emblemaria","Chaenopsidae","Blenniiformes","diurnal","diurnal",1,"",""
"1622","emblemaria hypacanthus","Emblemaria hypacanthus",FALSE,783199,FALSE,"",1,"Emblemaria_hypacanthus","Emblemaria","Chaenopsidae","Blenniiformes","diurnal","diurnal",1,"",""
"1623","emblemaria nivipes","Emblemaria nivipes",FALSE,578237,FALSE,"",1,"Emblemaria_nivipes","Emblemaria","Chaenopsidae","Blenniiformes","diurnal","diurnal",1,"",""
"1624","emblemaria pandionis","Emblemaria pandionis",FALSE,402705,FALSE,"",1,"Emblemaria_pandionis","Emblemaria","Chaenopsidae","Blenniiformes","diurnal","diurnal",4,"",""
"1625","emblemaria piratica","Emblemaria piratica",FALSE,578261,FALSE,"",1,"Emblemaria_piratica","Emblemaria","Chaenopsidae","Blenniiformes","diurnal","diurnal",1,"",""
"1626","emblemaria piratula","Emblemaria piratula",FALSE,3639177,FALSE,"",1,"Emblemaria_piratula","Emblemaria","Chaenopsidae","Blenniiformes","diurnal","diurnal",1,"",""
"1627","emblemaria vitta","Emblemaria vitta",FALSE,252491,FALSE,"",1,"Emblemaria_vitta","Emblemaria","Chaenopsidae","Blenniiformes","diurnal","diurnal",1,"",""
"1628","emblemaria walkeri","Emblemaria walkeri",FALSE,3639178,FALSE,"",1,"Emblemaria_walkeri","Emblemaria","Chaenopsidae","Blenniiformes","diurnal","diurnal",1,"",""
"1630","emblemariopsis bottomei","Emblemariopsis bottomei",FALSE,3639166,FALSE,"",1,"Emblemariopsis_bottomei","Emblemariopsis","Chaenopsidae","Blenniiformes","diurnal","diurnal",1,"",""
"1631","emblemariopsis diaphana","Emblemariopsis diaphana",FALSE,3639168,FALSE,"",1,"Emblemariopsis_diaphana","Emblemariopsis","Chaenopsidae","Blenniiformes","diurnal","diurnal",1,"",""
"1632","emblemariopsis leptocirris","Emblemariopsis leptocirris",FALSE,3639172,FALSE,"",1,"Emblemariopsis_leptocirris","Emblemariopsis","Chaenopsidae","Blenniiformes","diurnal","diurnal",1,"",""
"1633","emblemariopsis occidentalis","Emblemariopsis occidentalis",FALSE,3639167,FALSE,"",1,"Emblemariopsis_occidentalis","Emblemariopsis","Chaenopsidae","Blenniiformes","diurnal","diurnal",1,"",""
"1634","emblemariopsis pricei","Emblemariopsis pricei",FALSE,306074,FALSE,"",1,"Emblemariopsis_pricei","Emblemariopsis","Chaenopsidae","Blenniiformes","diurnal","diurnal",1,"",""
"1635","emblemariopsis ramirezi","Emblemariopsis ramirezi",FALSE,3639171,FALSE,"",1,"Emblemariopsis_ramirezi","Emblemariopsis","Chaenopsidae","Blenniiformes","diurnal","diurnal",1,"",""
"1636","emblemariopsis randalli","Emblemariopsis randalli",FALSE,734283,FALSE,"",1,"Emblemariopsis_randalli","Emblemariopsis","Chaenopsidae","Blenniiformes","diurnal","diurnal",1,"",""
"1637","emblemariopsis ruetzleri","Emblemariopsis ruetzleri",FALSE,252485,FALSE,"",1,"Emblemariopsis_ruetzleri","Emblemariopsis","Chaenopsidae","Blenniiformes","diurnal","diurnal",1,"",""
"1638","emblemariopsis signifer","Emblemariopsis signifer",FALSE,734273,FALSE,"",1,"Emblemariopsis_signifer","Emblemariopsis","Chaenopsidae","Blenniiformes","diurnal","diurnal",1,"",""
"1639","emmelichthyops atlanticus","Emmelichthyops atlanticus",FALSE,495743,FALSE,"",1,"Emmelichthyops_atlanticus","Emmelichthyops","Haemulidae","Eupercaria/misc","diurnal","diurnal",1,"",""
"1640","enantiopus melanogenys","Enantiopus melanogenys",FALSE,7063515,FALSE,"",2,"Enantiopus_melanogenys",NA,NA,NA,"unclear","unknown",5,"",""
"1641","encheliophis chardewalli","Encheliophis chardewalli",FALSE,3629898,FALSE,"",1,"Encheliophis_chardewalli","Encheliophis","Carapidae","Ophidiiformes","nocturnal","nocturnal",1,"",""
"1642","encheliophis homei","Carapus homei",FALSE,3629892,TRUE,"",1,"Carapus_homei",NA,NA,NA,"nocturnal","nocturnal",1,"",""
"1643","encheliophis vermicularis","Encheliophis vermicularis",FALSE,3629899,FALSE,"",1,"Encheliophis_vermicularis","Encheliophis","Carapidae","Ophidiiformes","nocturnal","nocturnal",1,"",""
"1644","enchelycore anatina","Enchelycore anatina",FALSE,697151,FALSE,"",1,"Enchelycore_anatina","Enchelycore","Muraenidae","Anguilliformes","nocturnal","nocturnal",1,"","NEW_SPECIES"
"1645","enchelycore carychroa","Enchelycore carychroa",FALSE,342409,FALSE,"",1,"Enchelycore_carychroa","Enchelycore","Muraenidae","Anguilliformes","unclear","unknown",1,"",""
"1646","enchelycore lichenosa","Enchelycore lichenosa",FALSE,3643643,FALSE,"",1,"Enchelycore_lichenosa","Enchelycore","Muraenidae","Anguilliformes","nocturnal","nocturnal",1,"",""
"1647","enchelycore nigricans","Enchelycore nigricans",FALSE,422839,FALSE,"",1,"Enchelycore_nigricans","Enchelycore","Muraenidae","Anguilliformes","unclear","unknown",1,"",""
"1648","enchelycore octaviana","Enchelycore octaviana",FALSE,3643642,FALSE,"",1,"Enchelycore_octaviana","Enchelycore","Muraenidae","Anguilliformes","nocturnal","nocturnal",1,"",""
"1649","enchelynassa canina","Enchelynassa canina",FALSE,211405,FALSE,"",1,"Enchelynassa_canina","Enchelynassa","Muraenidae","Anguilliformes","nocturnal","nocturnal",1,"",""
"1650","encrasicholina heteroloba","Encrasicholina heteroloba",FALSE,12224,FALSE,"",1,"Encrasicholina_heteroloba","Encrasicholina","Engraulidae","Clupeiformes","diurnal","diurnal",1,"",""
"1651","engraulis australis","Engraulis australis",FALSE,309017,FALSE,"",1,"Engraulis_australis","Engraulis","Engraulidae","Clupeiformes","diurnal","diurnal",2,"",""
"1652","engraulis encrasicolus","Engraulis encrasicolus",FALSE,222963,FALSE,"",1,"Engraulis_encrasicolus","Engraulis","Engraulidae","Clupeiformes","crepuscular/diurnal","crepuscular",2,"",""
"1653","engraulis eurystole","Engraulis eurystole",FALSE,482312,FALSE,"",1,"Engraulis_eurystole","Engraulis","Engraulidae","Clupeiformes","nocturnal","nocturnal",2,"",""
"1654","engraulis japonicus","Engraulis japonicus",FALSE,690902,FALSE,"",1,"Engraulis_japonicus","Engraulis","Engraulidae","Clupeiformes","crepuscular/diurnal","crepuscular",3,"","LOWER_CONF"
"1655","engraulis mordax","Engraulis mordax",FALSE,29754,FALSE,"",1,"Engraulis_mordax","Engraulis","Engraulidae","Clupeiformes","nocturnal","nocturnal",3,"",""
"1656","engyprosopon grandisquama","Engyprosopon grandisquama",FALSE,3640304,FALSE,"",1,"Engyprosopon_grandisquama","Engyprosopon","Bothidae","Pleuronectiformes","nocturnal","nocturnal",2,"","NEW_SPECIES"
"1657","enneacampus ansorgii","Enneacampus ansorgii",FALSE,1014728,FALSE,"",1,"Enneacampus_ansorgii","Enneacampus","Syngnathidae","Syngnathiformes","diurnal","diurnal",1,"",""
"1658","enneacanthus gloriosus","Enneacanthus gloriosus",FALSE,476364,FALSE,"",1,"Enneacanthus_gloriosus","Enneacanthus","Centrarchidae","Centrarchiformes","crepuscular/diurnal","crepuscular",5,"",""
"1659","enneanectes altivelis","Enneanectes altivelis",FALSE,453043,FALSE,"",1,"Enneanectes_altivelis","Enneanectes","Tripterygiidae","Blenniiformes","diurnal","diurnal",1,"",""
"1660","enneanectes atrorus","Enneanectes atrorus",FALSE,3639004,FALSE,"",1,"Enneanectes_atrorus","Enneanectes","Tripterygiidae","Blenniiformes","diurnal","diurnal",3,"",""
"1661","enneanectes boehlkei","Enneanectes boehlkei",FALSE,423193,FALSE,"",1,"Enneanectes_boehlkei","Enneanectes","Tripterygiidae","Blenniiformes","diurnal","diurnal",1,"",""
"1662","enneanectes carminalis","Enneanectes carminalis",FALSE,453028,FALSE,"",1,"Enneanectes_carminalis","Enneanectes","Tripterygiidae","Blenniiformes","diurnal","diurnal",1,"",""
"1663","enneanectes jordani","Enneanectes jordani",FALSE,3639003,FALSE,"",1,"Enneanectes_jordani","Enneanectes","Tripterygiidae","Blenniiformes","diurnal","diurnal",1,"",""
"1664","enneanectes reticulatus","Enneanectes reticulatus",FALSE,453024,FALSE,"",1,"Enneanectes_reticulatus","Enneanectes","Tripterygiidae","Blenniiformes","diurnal","diurnal",1,"",""
"1665","enneanectes smithi","Enneanectes smithi",FALSE,3639005,FALSE,"",1,"Enneanectes_smithi","Enneanectes","Tripterygiidae","Blenniiformes","diurnal","diurnal",1,"",""
"1666","enophrys bison","Enophrys bison",FALSE,290389,FALSE,"",1,"Enophrys_bison","Enophrys","Cottidae","Perciformes/Cottoidei","nocturnal","nocturnal",1,"",""
"1667","enoplosus armatus","Enoplosus armatus",FALSE,54499,FALSE,"",1,"Enoplosus_armatus","Enoplosus","Enoplosidae","Centrarchiformes","unclear","unknown",2,"","NEW_SPECIES"
"1668","entelurus aequoraeus","Entelurus aequoreus",FALSE,971459,TRUE,"",1,"Entelurus_aequoreus","Entelurus","Syngnathidae","Syngnathiformes","diurnal","diurnal",1,"","NEW_SPECIES"
"1670","enteromius kerstenii","Enteromius kerstenii",FALSE,31708,FALSE,"",1,"Enteromius_kerstenii","Enteromius","Cyprinidae","Cypriniformes","nocturnal","nocturnal",3,"",""
"1671","enteromius pellegrini","Enteromius pellegrini",FALSE,3626418,FALSE,"",1,"Enteromius_pellegrini","Enteromius","Cyprinidae","Cypriniformes","nocturnal","nocturnal",3,"",""
"1672","entomacrodus cadenati","Entomacrodus cadenati",FALSE,783205,FALSE,"",1,"Entomacrodus_cadenati","Entomacrodus","Blenniidae","Blenniiformes","diurnal","diurnal",1,"",""
"1673","entomacrodus chiostictus","Entomacrodus chiostictus",FALSE,783202,FALSE,"",1,"Entomacrodus_chiostictus","Entomacrodus","Blenniidae","Blenniiformes","diurnal","diurnal",1,"",""
"1675","entomacrodus nigricans","Entomacrodus nigricans",FALSE,219189,FALSE,"",1,"Entomacrodus_nigricans","Entomacrodus","Blenniidae","Blenniiformes","diurnal","diurnal",1,"",""
"1676","entomacrodus textilis","Entomacrodus textilis",FALSE,3639479,FALSE,"",1,"Entomacrodus_textilis","Entomacrodus","Blenniidae","Blenniiformes","diurnal","diurnal",1,"",""
"1677","entomacrodus vomerinus","Entomacrodus vomerinus",FALSE,3639485,FALSE,"",1,"Entomacrodus_vomerinus","Entomacrodus","Blenniidae","Blenniiformes","diurnal","diurnal",1,"",""
"1678","entomocorus gameroi","Entomocorus gameroi",FALSE,3623579,FALSE,"",1,"Entomocorus_gameroi","Entomocorus","Auchenipteridae","Siluriformes","nocturnal","nocturnal",5,"",""
"1679","entosphenus tridentatus","Lampetra tridentata",FALSE,243579,TRUE,"",1,"Lampetra_tridentata",NA,NA,NA,"nocturnal","nocturnal",4,"Zuzanna",""
"1680","epalzeorhynchos bicolor","Epalzeorhynchos bicolor",FALSE,756849,FALSE,"",1,"Epalzeorhynchos_bicolor","Epalzeorhynchos","Cyprinidae","Cypriniformes","nocturnal","nocturnal",1,"",""
"1681","ephippion guttifer","Ephippion guttifer",FALSE,764245,FALSE,"",1,"Ephippion_guttifer","Ephippion","Tetraodontidae","Tetraodontiformes","diurnal","diurnal",1,"",""
"1682","epibulus insidiator","Epibulus insidiator",FALSE,120301,FALSE,"",1,"Epibulus_insidiator","Epibulus","Labridae","Eupercaria/misc","diurnal","diurnal",2,"",""
"1683","epigonus denticulatus","Epigonus denticulatus",FALSE,78412,FALSE,"",1,"Epigonus_denticulatus","Epigonus","Epigonidae","Acropomatiformes","diurnal","diurnal",3,"",""
"1684","epigonus lenimen","Epigonus lenimen",FALSE,3634512,FALSE,"",1,"Epigonus_lenimen","Epigonus","Epigonidae","Acropomatiformes","nocturnal","nocturnal",3,"",""
"1685","epigonus telescopus","Epigonus telescopus",FALSE,139687,FALSE,"",1,"Epigonus_telescopus","Epigonus","Epigonidae","Acropomatiformes","nocturnal","nocturnal",3,"",""
"1686","epinephelus adscensionis","Epinephelus adscensionis",FALSE,534151,FALSE,"",1,"Epinephelus_adscensionis","Epinephelus","Serranidae","Perciformes/Serranoidei","crepuscular/diurnal","crepuscular",2,"",""
"1687","epinephelus aeneus","Epinephelus aeneus",FALSE,306171,FALSE,"",1,"Epinephelus_aeneus","Epinephelus","Serranidae","Perciformes/Serranoidei","nocturnal","nocturnal",3,"",""
"1688","epinephelus akaara","Epinephelus akaara",FALSE,105926,FALSE,"",1,"Epinephelus_akaara","Epinephelus","Serranidae","Perciformes/Serranoidei","crepuscular/diurnal","crepuscular",2,"",""
"1689","epinephelus analogus","Epinephelus analogus",FALSE,1023032,FALSE,"",1,"Epinephelus_analogus","Epinephelus","Serranidae","Perciformes/Serranoidei","nocturnal","nocturnal",1,"",""
"1690","epinephelus areolatus","Epinephelus areolatus",FALSE,534164,FALSE,"",1,"Epinephelus_areolatus","Epinephelus","Serranidae","Perciformes/Serranoidei","nocturnal","nocturnal",4,"","NEW_SPECIES"
"1691","epinephelus bruneus","Epinephelus bruneus",FALSE,876088,FALSE,"",1,"Epinephelus_bruneus","Epinephelus","Serranidae","Perciformes/Serranoidei","diurnal","diurnal",3,"",""
"1692","epinephelus caninus","Epinephelus caninus",FALSE,733900,FALSE,"",1,"Epinephelus_caninus","Epinephelus","Serranidae","Perciformes/Serranoidei","diurnal","diurnal",1,"",""
"1693","epinephelus cifuentesi","Epinephelus cifuentesi",FALSE,534161,FALSE,"",1,"Epinephelus_cifuentesi","Epinephelus","Serranidae","Perciformes/Serranoidei","nocturnal","nocturnal",1,"",""
"1694","epinephelus clippertonensis","Epinephelus clippertonensis",FALSE,341605,FALSE,"",1,"Epinephelus_clippertonensis","Epinephelus","Serranidae","Perciformes/Serranoidei","nocturnal","nocturnal",1,"",""
"1695","epinephelus costae","Epinephelus costae",FALSE,379397,FALSE,"",1,"Epinephelus_costae","Epinephelus","Serranidae","Perciformes/Serranoidei","unclear","unknown",1,"",""
"1697","epinephelus drummondhayi","Epinephelus drummondhayi",FALSE,534158,FALSE,"",1,"Epinephelus_drummondhayi","Epinephelus","Serranidae","Perciformes/Serranoidei","diurnal","diurnal",1,"",""
"1698","epinephelus fasciatus","Epinephelus fasciatus",FALSE,534146,FALSE,"",1,"Epinephelus_fasciatus","Epinephelus","Serranidae","Perciformes/Serranoidei","crepuscular/nocturnal","crepuscular",3,"","HIGHER_CONF"
"1700","epinephelus fuscoguttatus","Epinephelus fuscoguttatus",FALSE,1052149,FALSE,"",1,"Epinephelus_fuscoguttatus","Epinephelus","Serranidae","Perciformes/Serranoidei","nocturnal","nocturnal",3,"","NEW_SPECIES"
"1701","epinephelus gigas","Epinephelus marginatus",FALSE,733897,TRUE,"",1,"Epinephelus_marginatus","Epinephelus","Serranidae","Perciformes/Serranoidei","nocturnal","nocturnal",1,"",""
"1703","epinephelus guttatus","Epinephelus guttatus",FALSE,64597,FALSE,"",1,"Epinephelus_guttatus","Epinephelus","Serranidae","Perciformes/Serranoidei","crepuscular/diurnal","crepuscular",3,"",""
"1704","epinephelus hexagonatus","Epinephelus hexagonatus",FALSE,137642,FALSE,"",1,"Epinephelus_hexagonatus","Epinephelus","Serranidae","Perciformes/Serranoidei","nocturnal","nocturnal",3,"","HIGHER_CONF"
"1705","epinephelus howlandi","Epinephelus howlandi",FALSE,1012258,FALSE,"",1,"Epinephelus_howlandi","Epinephelus","Serranidae","Perciformes/Serranoidei","crepuscular","crepuscular",2,"",""
"1706","epinephelus itajara","Epinephelus itajara",FALSE,64600,FALSE,"",1,"Epinephelus_itajara","Epinephelus","Serranidae","Perciformes/Serranoidei","nocturnal","nocturnal",3,"",""
"1707","epinephelus labriformis","Epinephelus labriformis",FALSE,64587,FALSE,"",1,"Epinephelus_labriformis","Epinephelus","Serranidae","Perciformes/Serranoidei","nocturnal","nocturnal",3,"",""
"1708","epinephelus lanceolatus","Epinephelus lanceolatus",FALSE,772661,FALSE,"",1,"Epinephelus_lanceolatus","Epinephelus","Serranidae","Perciformes/Serranoidei","crepuscular/diurnal","crepuscular",4,"GCA 005281545.1",""
"1709","epinephelus macrospilos","Epinephelus macrospilos",FALSE,45485,FALSE,"",1,"Epinephelus_macrospilos","Epinephelus","Serranidae","Perciformes/Serranoidei","crepuscular/nocturnal","crepuscular",3,"","HIGHER_CONF"
"1710","epinephelus malabaricus","Epinephelus malabaricus",FALSE,463848,FALSE,"",1,"Epinephelus_malabaricus","Epinephelus","Serranidae","Perciformes/Serranoidei","crepuscular/nocturnal","crepuscular",2,"",""
"1712","epinephelus melanostigma","Epinephelus melanostigma",FALSE,594090,FALSE,"",1,"Epinephelus_melanostigma","Epinephelus","Serranidae","Perciformes/Serranoidei","crepuscular","crepuscular",2,"",""
"1713","epinephelus merra","Epinephelus merra",FALSE,105929,FALSE,"",1,"Epinephelus_merra","Epinephelus","Serranidae","Perciformes/Serranoidei","nocturnal","nocturnal",3,"","HIGHER_CONF"
"1714","epinephelus morio","Epinephelus morio",FALSE,144514,FALSE,"",1,"Epinephelus_morio","Epinephelus","Serranidae","Perciformes/Serranoidei","crepuscular","crepuscular",3,"",""
"1715","epinephelus ongus","Epinephelus ongus",FALSE,641693,FALSE,"",1,"Epinephelus_ongus","Epinephelus","Serranidae","Perciformes/Serranoidei","diurnal","diurnal",2,"",""
"1716","epinephelus polyphekadion","Epinephelus polyphekadion",FALSE,748340,FALSE,"",1,"Epinephelus_polyphekadion","Epinephelus","Serranidae","Perciformes/Serranoidei","crepuscular","crepuscular",2,"",""
